code,name,market,industry_em,营收_2026Q1,归母净利润_2026Q1,扣非归母_2026Q1,毛利率_2026Q1,营收_2025A,归母净利润_2025A,扣非归母_2025A,毛利率_2025A,营收_2024A,归母净利润_2024A,扣非归母_2024A,毛利率_2024A
1395,亚联机械,SZ,专用设备,1.88,4703.34,4703.34,37.99%,8.01,1.87,1.87,37.42%,8.65,1.55,1.55,32.51%
2677,浙江美大,SZ,厨卫电器,7319.7,290.98,256.34,35.20%,4.54,1154.23,1051.4,37.39%,8.77,1.1,1.09,40.69%
301548,崇德科技,SZ,通用设备,1.62,3908.8,3949.05,40.93%,6.19,1.35,1.35,37.38%,5.18,1.15,1.15,38.27%
2252,上海莱士,SZ,生物制品,15.09,3.16,3.16,37.54%,73.48,15.77,15.77,37.37%,81.76,21.93,21.94,40.57%
688623,双元科技,SH,自动化设备,8107.86,1861.74,1834.64,36.96%,3.42,6251.28,6251.28,37.37%,3.86,8686.21,8686.21,37.73%
300781,因赛集团,SZ,广告营销,1.58,1159.74,1631.28,36.59%,6.27,-9084.84,-6837.72,37.35%,6.51,-4871.5,-2837.43,31.95%
301233,盛帮股份,SZ,汽车零部件,9798.2,1912.7,1912.7,35.31%,4.41,8713.55,8713.55,37.32%,4.04,8700.32,8700.32,40.16%
518,四环生物,SZ,生物制品,8117.03,-1131.38,-1228.28,19.13%,3.44,-3709.23,-3961.08,37.30%,2.04,-1.1,-1.14,62.68%
597,东北制药,SZ,化学制药,20.06,2663.11,1636.38,28.44%,70.75,2.6,2.18,37.27%,75.03,4.1,4.23,38.73%
600660,福耀玻璃,SH,汽车零部件,104.13,17.12,17.13,37.38%,457.87,93.12,93.17,37.27%,392.52,74.98,75.04,36.23%
301055,张小泉,SZ,家居用品,2.75,2916.28,3063.77,37.99%,10.22,5506.28,5982.96,37.26%,9.08,2504.33,3153.87,36.32%
301446,福事特,SZ,工程机械,1.61,2337.13,2396.2,35.60%,5.49,7635.09,7974.76,37.26%,4.69,7239.67,7528.64,36.98%
601827,三峰环境,SH,环境治理,15.21,4.3,4.63,47.96%,55.59,12.31,12.82,37.26%,59.91,11.68,12.23,33.18%
688420,美腾科技,SH,专用设备,1.03,387.04,382,41.67%,5.12,-594.55,-770.53,37.24%,5.46,4067.53,3935.56,39.79%
688508,芯朋微,SH,半导体,2.94,1372.42,1372.42,35.61%,11.43,1.86,1.85,37.24%,9.65,1.11,1.09,36.75%
300427,红相股份,SZ,电网设备,1.15,355.43,359.53,31.57%,7.27,-1919.38,-1893.02,37.23%,6.35,-3.53,-3.53,32.94%
688510,航亚科技,SH,航空装备Ⅱ,1.71,2003.54,2003.54,38.62%,6.97,1.02,1.03,37.23%,7.03,1.27,1.26,38.53%
688195,腾景科技,SH,光学光电子,1.71,1443.38,1820.13,37.22%,5.86,7061.64,7451.51,37.22%,4.45,6936.82,6804.02,37.60%
1221,悍高集团,SZ,家居用品,7.05,1.29,1.29,36.23%,35.95,7.04,7.04,37.20%,28.57,5.31,5.31,35.84%
3031,中瓷电子,SZ,通信设备,10.99,1.93,2.09,30.55%,28.78,5.63,6.39,37.18%,26.48,5.39,6.13,36.41%
300613,富瀚微,SZ,半导体,5.59,8507.64,8313.1,39.08%,16.9,1.45,1.2,37.18%,17.9,2.58,2.32,37.67%
2269,美邦服饰,SZ,服装家纺,1.36,155.39,155.39,41.87%,4.5,-2.49,-2.49,37.17%,6.81,-1.95,-1.95,27.44%
300789,唐源电气,SZ,计算机设备,9166.7,1428.33,1283.97,52.09%,4.91,2625.31,1663.41,37.16%,6.4,7287.59,7611.36,35.99%
42,中洲控股,SZ,房地产开发,3.52,-6622.7,-6594.09,40.25%,25.94,-9.02,-11.54,37.14%,43.24,-20.25,-25.11,35.81%
603711,香飘飘,SH,饮料乳品,8.78,9338.93,9326.64,40.84%,29.26,9524.16,9450.1,37.14%,32.87,2.53,2.52,38.34%
301626,苏州天脉,SZ,消费电子,2.63,1245.91,1229.93,35.35%,11.17,1.55,1.55,37.13%,9.43,1.85,1.85,40.48%
300349,金卡智能,SZ,通用设备,6.09,2971.79,2971.79,35.60%,32.27,2.66,2.66,37.12%,30.66,3.6,3.67,39.74%
300702,天宇股份,SZ,化学制药,8.12,4219.15,4219.15,32.44%,30.61,1.4,1.4,37.09%,26.31,5593.51,5593.51,34.66%
688765,禾元生物-U,SH,生物制品,962.81,-3604.59,-3604.59,42.04%,4786.14,-1.57,-1.57,37.09%,2521.61,-1.51,-1.51,63.49%
300110,华仁药业,SZ,化学制药,3.1,1595.86,1680.34,33.25%,13.21,-4.63,-4.59,37.05%,13.53,-13.68,-13.63,35.20%
300484,蓝海华腾,SZ,自动化设备,9888.26,1184.03,1211.71,37.03%,4.87,5151.34,4994.27,37.03%,3.52,2767.2,2539.91,37.34%
603237,五芳斋,SH,食品加工,2.01,-5728.85,-5739.43,37.44%,22.42,1.22,1.22,37.03%,22.51,1.42,1.41,39.05%
301016,雷尔伟,SZ,轨交设备Ⅱ,4043.29,260.65,257.74,36.85%,3.85,7081.66,7073.14,37.02%,3.66,6725.24,6712.67,38.82%
301606,绿联科技,SZ,消费电子,27.98,2.38,2.38,39.26%,94.91,7.05,7.03,37.01%,61.7,4.62,4.6,37.38%
300161,华中数控,SZ,通用设备,2.26,-7907.26,-8535.37,37.42%,15.64,1632.01,1290.64,36.99%,17.82,-5536.62,-7174.15,33.48%
300194,福安药业,SZ,化学制药,4.07,5491.63,5477.53,40.58%,17.38,7699.71,7648.57,36.97%,23.91,2.8,2.78,52.96%
650,仁和药业,SZ,中药Ⅱ,11.29,1.4,1.78,36.70%,35.36,3.93,4.88,36.96%,40.75,4.82,5.67,37.94%
300941,创识科技,SZ,计算机设备,4444.48,22.74,-71.35,34.11%,2.47,3276.31,3405.03,36.96%,2.09,5560.69,5511.36,51.31%
603153,上海建科,SH,工程咨询服务Ⅱ,9.36,1331.34,871.78,27.26%,50,3.68,4.03,36.94%,49.27,3.62,4,36.52%
688039,当虹科技,SH,IT服务Ⅱ,8275.17,-1521.4,-1702.27,35.18%,3.22,-9131.17,-1.04,36.94%,3.07,-1.02,-1.1,41.00%
2004,华邦健康,SZ,化学制药,28.19,1.55,2.41,35.87%,115.12,7.13,8.81,36.92%,116.65,-2.99,-3.43,34.13%
603818,曲美家居,SH,家居用品,8.47,124.01,250.14,35.67%,34.11,-1.49,-1.5,36.92%,35.52,-1.63,-1.65,35.18%
688017,绿的谐波,SH,自动化设备,1.4,3263.41,3298.91,33.62%,5.71,1.24,1.26,36.91%,3.87,5616.81,5580.87,37.54%
300514,友讯达,SZ,电网设备,9535.7,-3223.2,-3223.2,25.60%,7.97,6995.22,6995.22,36.90%,10.1,1.98,1.98,41.58%
600113,浙江东日,SH,一般零售,1.61,2171.43,1783.3,32.34%,7.74,1.44,1.38,36.90%,7.23,1.35,1.2,38.76%
300576,容大感光,SZ,电子化学品Ⅱ,2.71,2684.89,2655.59,35.46%,10.69,1.18,1.18,36.88%,9.49,1.22,1.23,37.07%
600439,瑞贝卡,SH,饰品,3.16,383.31,378.26,41.53%,12.93,-8190.02,-8215.78,36.86%,12.39,-1.18,-1.18,30.83%
603456,九洲药业,SH,医疗服务,12.01,1.72,1.68,36.37%,55.09,7.3,7.29,36.85%,51.61,6.06,6.07,33.78%
600149,廊坊发展,SH,电力,8968.95,774.6,2193.08,38.28%,2,1537.82,3808.59,36.84%,3.96,8492.61,1.06,39.58%
2128,电投能源,SZ,煤炭开采,84.13,20.01,26.08,46.52%,301.15,54.19,65.3,36.83%,298.59,53.42,58.71,34.05%
301286,侨源股份,SZ,化学制品,2.75,6098.22,6096.68,33.17%,10.77,2.32,2.32,36.81%,10.24,1.49,1.49,33.13%
300439,美康生物,SZ,医疗器械,3.76,3376.64,3318.8,38.45%,15.39,6320.15,6136.2,36.80%,17.42,2.58,2.63,44.55%
1286,陕西能源,SZ,电力,57.79,8.88,13.9,39.15%,229.58,30.09,47.01,36.78%,231.56,30.09,46.62,34.97%
301456,盘古智能,SZ,风电设备,1.69,1772.09,1774.87,37.08%,6.43,8336.26,8623.64,36.78%,4.82,6256.7,6295.83,37.06%
603004,鼎龙科技,SH,化学制品,1.85,2872.5,2938.28,34.69%,7.02,1.49,1.51,36.76%,7,1.63,1.65,38.06%
688116,天奈科技,SH,电池,3.15,5639.28,5624.27,35.85%,12.97,2.28,2.26,36.75%,14.48,2.5,2.49,35.18%
688627,精智达,SH,通用设备,3.33,1455.06,2700.05,43.23%,11.28,6542.12,7003.49,36.73%,8.03,8016.02,7974.97,32.82%
688432,有研硅,SH,半导体,3.14,5017.89,5912.49,31.58%,10.05,2.09,2.46,36.72%,9.96,2.33,2.69,36.67%
600008,首创环保,SH,环境治理,41.94,4.3,6.04,37.83%,188.86,17.72,22.53,36.68%,200.5,35.28,22.88,34.77%
2419,天虹股份,SZ,一般零售,31.72,1.48,1.48,35.41%,115.59,8318.71,8363.73,36.67%,117.86,7671.74,7730.11,36.89%
2959,小熊电器,SZ,小家电,12.39,7957.06,7708.02,36.37%,52.3,3.93,4.2,36.67%,47.58,2.88,3.06,35.29%
601298,青岛港,SH,航运港口,51.54,13.74,15,41.77%,188.06,52.72,57.24,36.66%,189.41,52.35,57.32,35.45%
2651,利君股份,SZ,航空装备Ⅱ,1.95,3150.27,3150.27,30.08%,7.29,5604.52,5604.52,36.65%,7.76,1.2,1.2,39.11%
600162,香江控股,SH,房地产开发,2.42,-2201.06,-3019.16,41.39%,14.44,-8830.18,-2.37,36.65%,37.6,6179.69,-1.14,29.17%
2138,顺络电子,SZ,元件,16.85,1.78,1.98,32.53%,67.45,10.21,11.41,36.64%,58.97,8.32,9.5,36.50%
688607,康众医疗,SH,医疗器械,6853.84,-1620.52,-1700.01,35.49%,3.21,-666.68,-732.9,36.64%,2.98,1765.27,1767.57,39.53%
600826,兰生股份,SH,专业服务,2.44,-1324.45,-1178.39,21.57%,16.26,3.26,3.59,36.63%,16.43,3.07,3.35,32.58%
301157,华塑科技,SZ,其他电源设备Ⅱ,5855.05,977.65,947.66,29.81%,2.61,2897.66,2879.5,36.61%,2.8,3782.74,3758.36,35.57%
600301,华锡有色,SH,小金属,11.57,1.82,2.69,41.51%,58.03,8.01,12.9,36.57%,46.31,6.58,10.63,40.42%
301629,矽电股份,SZ,半导体,3138.03,-1039.88,-1082.76,31.08%,4.19,5282.78,5341.17,36.55%,5.08,9186.82,9210.5,38.32%
600288,大恒科技,SH,软件开发,3.71,5115.26,6679.9,37.91%,17.43,1.04,1.31,36.55%,17.63,-3201.64,-4476.58,34.17%
600354,敦煌种业,SH,种植业,6.25,4724.98,1.56,43.96%,11.61,4725.06,1.38,36.55%,11.56,4987.64,1.17,32.19%
601019,XD山东出,SH,出版,25.08,3.28,3.26,39.91%,111.8,11.74,11.7,36.50%,117.19,12.7,12.67,37.20%
300140,节能环境,SZ,环境治理,14.33,3.21,3.27,42.79%,59.87,8.71,8.94,36.49%,59.19,6.05,6.29,35.42%
300756,金马游乐,SZ,专用设备,1.54,2720.71,2687.4,44.45%,6.86,8061.18,7773.97,36.49%,5.77,735.32,445.79,31.00%
1332,锡装股份,SZ,专用设备,3.54,9129.26,9129.26,44.31%,11.81,2.27,2.27,36.46%,15.34,2.55,2.55,32.19%
300191,潜能恒信,SZ,油服工程,2.12,3049.77,3049.77,44.52%,7.14,4348.23,4348.35,36.44%,4.86,-5281.34,-5285.45,27.09%
600189,泉阳泉,SH,饮料乳品,3.38,1004.25,1806.13,37.12%,12.58,1507.88,5312.28,36.43%,11.98,614.12,3493.75,31.91%
600436,片仔癀,SH,中药Ⅱ,27.41,7.43,7.4,42.18%,90.01,21.59,21.43,36.43%,107.88,29.77,29.96,42.74%
2917,金奥博,SZ,化学制品,3.63,3836.73,4156.47,38.22%,17.69,1.75,2.14,36.42%,16.32,1.24,1.53,33.98%
300398,飞凯材料,SZ,电子化学品Ⅱ,8.73,1.31,1.4,39.64%,32.26,3.9,4.07,36.41%,29.18,2.47,2.72,35.06%
688288,鸿泉技术,SH,计算机设备,1.79,-766.95,-753.26,26.61%,6.98,3022.82,3078.37,36.41%,5.23,-294.41,-393.88,37.27%
600185,珠免集团,SH,旅游零售Ⅱ,7.04,3902.61,1.77,46.79%,33.9,-10.29,-6.54,36.40%,52.77,-15.15,-11.29,30.77%
600603,广汇物流,SH,物流,5.63,1471.33,1421.05,31.01%,27.08,3.68,3.39,36.39%,37.37,5.09,5.29,41.56%
603728,鸣志电器,SH,电机Ⅱ,7,1381.71,1368.85,37.02%,27.62,6112.8,6259.96,36.39%,24.16,7790.7,7940.78,37.68%
300654,世纪天鸿,SZ,出版,1.01,545.59,576.83,34.19%,5.08,2498.2,2488.61,36.37%,5.31,4293.64,4450.64,37.70%
605060,联德股份,SH,通用设备,3.37,6234.78,6282.39,37.08%,12.54,2.28,2.29,36.35%,10.98,1.87,1.88,34.41%
2524,光正眼科,SZ,医疗服务,1.87,-383.53,-384.25,39.08%,8.85,-1949.74,-1967.11,36.30%,8.93,-1.75,-1.75,36.84%
603977,国泰集团,SH,化学制品,4.99,3993.01,3634.87,31.25%,23.61,2.52,2.68,36.28%,23.54,1.81,2.2,36.65%
301115,联检科技,SZ,专业服务,2.44,-3215.05,-3195.45,26.43%,14.12,2153.11,5360.71,36.27%,13.54,1650.83,2881.4,35.97%
300684,中石科技,SZ,电子化学品Ⅱ,3.89,6477.87,6245.16,34.00%,18.35,3.39,3.38,36.26%,15.66,2.01,2.01,30.95%
603833,欧派家居,SH,家居用品,26.53,1.55,1.56,35.07%,172.32,19.97,20,36.24%,189.25,25.99,26.03,35.91%
688160,步科股份,SH,自动化设备,1.89,1331.36,1331.36,32.86%,7.24,7248.1,7248.31,36.24%,5.47,4889.16,4889.98,36.03%
688459,哈铁科技,SH,轨交设备Ⅱ,9919.9,-1720.44,-1745.3,39.29%,11.3,1.11,1.23,36.24%,11.06,1.26,1.33,36.77%
601900,南方传媒,SH,出版,19.69,3,3.36,40.23%,86.35,10.43,11.91,36.22%,91.72,8.1,9.4,33.54%
688359,三孚新科,SH,电子化学品Ⅱ,1.58,556.94,904.14,28.15%,4.58,-4831.56,-6054.46,36.22%,6.21,-1258.17,441.46,38.28%
603360,百傲化学,SH,农化制品,2.64,1982.85,1253.98,32.68%,17.24,2.1,3.07,36.21%,12.71,3.92,3.97,44.30%
300864,南大环境,SZ,环境治理,2.09,4602.43,4680.64,37.37%,8.01,1.51,1.56,36.19%,8.34,1.67,1.73,35.64%
301337,亚华电子,SZ,软件开发,3853.19,-877.83,-956.95,39.10%,2.54,-1479.01,-1668.13,36.19%,2.18,-2648.61,-2739.3,39.01%
300364,中文在线,SZ,数字媒体,3.1,-4582.87,-4625.34,46.95%,16.57,-6.71,-6.63,36.18%,11.59,-2.43,-2.43,32.98%
2153,石基信息,SZ,软件开发,6.06,2364.27,2622.05,49.37%,27.9,-1.66,-1.1,36.17%,29.47,-1.99,-1.48,34.87%
300656,民德电子,SZ,其他电子Ⅱ,6548.32,-2627.1,-4997.68,29.12%,3.03,-1.02,-2.15,36.17%,4.09,-1.14,-1.15,34.07%
300247,融捷健康,SZ,其他家电Ⅱ,2.4,2373.52,3643.07,35.62%,9.33,7480.32,1.08,36.16%,6.89,4685.4,6605.72,31.81%
605266,健之佳,SH,医药商业,20.91,3594.97,3594.81,35.45%,89.21,1.48,1.48,36.14%,92.83,1.28,1.28,35.80%
301050,雷电微力,SZ,军工电子Ⅱ,6426.57,-5449.66,-5449.66,44.42%,7.4,1.64,1.64,36.12%,11.8,3.43,3.43,41.62%
600018,上港集团,SH,航运港口,102.84,40.08,44.54,39.42%,396.11,135.65,149.54,36.12%,381.17,149.54,160.64,35.50%
301136,招标股份,SZ,工程咨询服务Ⅱ,9985.68,538.88,505.64,36.70%,5.52,-944.47,-1012.93,36.10%,6.01,-611.05,-672.01,38.95%
300466,赛摩智能,SZ,通用设备,1.01,520.05,437.36,42.91%,4.72,-4297.34,-4311.96,36.09%,5.51,-8661.74,-1.07,29.03%
300521,爱司凯,SZ,专用设备,3393.36,-512.05,-535.2,37.23%,1.94,-1513.24,-1518.28,36.08%,1.9,-303.54,-304.83,36.33%
600663,陆家嘴,SH,房地产开发,22.27,1.99,2.44,42.22%,181.67,12.26,15.88,36.06%,146.51,15.08,17.95,44.03%
601121,宝地矿业,SH,冶钢原料,2.94,3695.9,4119.04,39.79%,16.12,1.4,2.41,36.06%,11.96,1.38,2.74,43.94%
300233,金城医药,SZ,化学制药,7.5,5779.45,5901.02,34.61%,27.37,4418.63,4227.38,36.04%,33.73,1.97,2.08,40.13%
300453,三鑫医疗,SZ,医疗器械,4.09,6835.66,7542.23,37.11%,16.4,2.65,2.9,36.02%,15,2.27,2.48,35.33%
301024,霍普股份,SZ,工程咨询服务Ⅱ,1259.95,-1915.23,-1955.41,-21.77%,1.51,-8340.63,-8684.01,36.01%,1.39,-1.13,-1.13,21.88%
2587,奥拓电子,SZ,光学光电子,2.5,1521.53,1428.77,32.61%,7.55,1091.53,914.06,36.00%,7.22,-3853.01,-4040.11,33.91%
301552,科力装备,SZ,汽车零部件,1.41,2522.86,2777.33,35.31%,6.77,1.55,1.62,35.99%,6.12,1.5,1.57,39.17%
600989,宝丰能源,SH,化学原料,132.37,36.61,36.61,37.40%,480.38,113.5,113.5,35.92%,329.83,63.38,63.38,33.15%
301239,普瑞眼科,SZ,医疗服务,8.2,7064.53,7299.75,41.10%,27.97,-6092.26,-5371.88,35.91%,26.78,-1.02,-9283.15,36.98%
301221,光庭信息,SZ,汽车零部件,1.63,-351.07,-357.68,34.95%,6.94,7482.47,7515.12,35.88%,6.07,2982.88,2923.92,34.40%
779,甘咨询,SZ,工程咨询服务Ⅱ,4.34,5824.8,5825.62,42.29%,20.59,1.49,1.48,35.86%,19.77,2.17,2.17,40.20%
300800,力合科技,SZ,环保设备Ⅱ,1.72,1492.09,1488.8,35.07%,8.41,4257.77,4271.41,35.84%,7.74,3981.48,3901.45,34.07%
600020,中原高速,SH,铁路公路,14.39,3.67,3.67,47.94%,65.99,6.28,6.28,35.82%,69.69,8.87,8.87,33.00%
603666,亿嘉和,SH,自动化设备,6929.44,-5075.94,-5180.19,18.48%,5.51,-4156,-4718.39,35.82%,5.85,-2.18,-2.2,32.76%
603308,应流股份,SH,通用设备,8.89,1.2,1.12,33.72%,29.19,3.49,3.13,35.80%,25.13,2.86,2.54,34.24%
688167,炬光科技,SH,半导体,2.05,-1320.26,-1320.26,43.24%,8.8,-3840.96,-3840.96,35.78%,6.2,-1.75,-1.75,28.11%
603015,弘讯科技,SH,自动化设备,1.91,676.56,545.65,34.94%,8.29,4292.89,3653.68,35.77%,8.43,6381.62,6052.91,37.68%
2698,博实股份,SZ,自动化设备,5.76,7841.05,8593.16,33.46%,28.28,5.64,5.81,35.71%,28.63,5.24,5.44,33.39%
300977,深圳瑞捷,SZ,工程咨询服务Ⅱ,9858.65,-346.2,-339.55,23.48%,4.67,2981.28,3087.61,35.71%,4.7,-2566.66,-2366.63,36.56%
2572,索菲亚,SZ,家居用品,15.19,-3843.1,-3975.38,29.85%,93.67,9.01,9.4,35.70%,104.94,13.71,14.33,35.43%
2884,凌霄泵业,SZ,通用设备,4.32,9789.13,9789.13,32.32%,17.22,4.55,4.55,35.67%,15.92,4.42,4.42,36.53%
300170,汉得信息,SZ,IT服务Ⅱ,7.89,3902.71,3472.36,34.87%,34.15,2.27,2.43,35.67%,32.35,1.88,1.96,32.92%
600848,上海临港,SH,房地产开发,14.07,8386.49,1.34,47.47%,79.37,9.69,10.76,35.65%,112.85,11.09,17.99,44.98%
300451,创业慧康,SZ,软件开发,1.97,-7946.66,-7777.36,43.74%,10.52,-4.02,-3.9,35.63%,14.23,-1.74,-1.67,45.18%
2170,芭田股份,SZ,农化制品,13.28,2.74,2.74,38.22%,50.57,9.12,9.12,35.62%,33.13,4.09,4.1,27.66%
600546,山煤国际,SH,煤炭开采,49.68,4.29,6.18,38.84%,204.72,11.66,16.89,35.61%,295.61,22.68,31.58,32.31%
300562,乐心医疗,SZ,医疗器械,2.84,3207.38,3189.21,37.76%,9.86,8199.91,8026.88,35.60%,9.84,6136.42,5815.62,35.07%
601811,新华文轩,SH,出版,24.84,2.57,2.67,34.21%,117.32,15.68,16.08,35.60%,123.29,15.45,16.04,36.71%
603949,雪龙集团,SH,汽车零部件,1.19,2345.38,2345.38,35.29%,4.34,8998.51,8998.51,35.60%,3.6,6040.97,6040.97,32.17%
688015,交控科技,SH,轨交设备Ⅱ,3.77,1632.67,2486,40.40%,25.3,1.56,2.03,35.58%,21.86,8357.22,1.4,31.72%
603256,宏和科技,SH,玻璃玻纤,4.42,1.4,1.4,55.65%,11.71,2.02,2.02,35.57%,8.35,2280.09,2280.09,17.37%
688755,汉邦科技,SH,专用设备,1.95,1845.61,1845.61,37.73%,7.35,5965.13,5965.13,35.57%,6.91,7933.82,7933.82,42.25%
300257,开山股份,SZ,通用设备,11.7,7965.78,7960.64,33.94%,47.24,3.64,3.65,35.55%,42.35,3.2,3.24,33.61%
300017,网宿科技,SZ,IT服务Ⅱ,11.16,1.21,1.21,37.08%,46.61,8,7.95,35.54%,49.32,6.75,6.71,31.36%
300447,全信股份,SZ,军工电子Ⅱ,1.9,1166.22,1166.22,39.79%,8.39,2965.49,2965.49,35.53%,9.1,1779.8,1779.8,31.99%
26,飞亚达,SZ,饰品,9.89,6507.75,6507.75,34.45%,35.08,8731.78,8731.78,35.52%,39.41,2.2,2.2,37.16%
2933,新兴装备,SZ,航空装备Ⅱ,6676.69,-221.94,-221.94,31.59%,4.14,3947.49,4144.19,35.52%,4.62,1889.86,1541.22,25.86%
300456,赛微电子,SZ,半导体,9854.25,-4909.9,-6202.06,16.51%,8.24,14.73,-4.23,35.50%,12.05,-1.7,-4.36,35.11%
833,粤桂股份,SZ,综合Ⅱ,9.77,2.16,2.15,35.42%,30.59,4.8,4.73,35.49%,27.96,2.79,2.74,27.65%
2463,沪电股份,SZ,元件,62.14,12.42,12.41,35.63%,189.45,38.22,38.19,35.48%,133.42,25.87,25.66,34.54%
300746,汉嘉数智,SZ,工程咨询服务Ⅱ,2.2,800.19,1099.9,24.48%,13.11,7180.97,1.1,35.48%,7.65,-4.3,-4.39,16.12%
301165,锐捷网络,SZ,通信设备,29.99,1.23,1.23,35.70%,143.16,6.96,6.96,35.48%,116.99,5.74,5.74,38.62%
301378,通达海,SZ,软件开发,6879.41,-4105.68,-3957.25,29.31%,3.69,-1.26,-1.24,35.48%,4.39,-5032.65,-4615.34,39.07%
688175,高凌信息,SH,军工电子Ⅱ,6159.59,394.81,394.12,47.01%,2.29,-4191.3,-4198.13,35.48%,2.66,-5227.57,-5236.57,39.93%
1359,平安电工,SZ,塑料,3.13,5525.74,5525.74,33.15%,11.89,2.42,2.42,35.43%,10.57,2.17,2.17,35.63%
688798,艾为电子,SH,半导体,6.46,5105.47,5105.47,32.15%,28.54,3.17,3.17,35.43%,29.33,2.55,2.55,30.43%
603088,宁波精达,SH,通用设备,1.64,802.37,811.96,39.21%,8.81,1.2,1.24,35.40%,8.18,1.65,1.68,41.97%
300500,启迪设计,SZ,工程咨询服务Ⅱ,1.74,2258.15,2272.4,43.06%,10.01,-9264.29,-1.03,35.39%,11.85,-9944.21,-1.08,28.64%
688037,芯源微,SH,半导体,3.31,350.89,1020.97,46.69%,19.48,7170.51,7068.2,35.39%,17.54,2.03,2.01,37.67%
300189,神农种业,SZ,种植业,2808.95,-649.77,-488.58,42.01%,2.49,1.07,1.17,35.38%,1.57,-5064.02,-5243.43,37.93%
603032,德新科技,SH,电池,1.49,2510.84,2909.47,41.44%,5.58,4255.72,5839.17,35.36%,3.64,-1.51,-1.47,30.90%
2151,北斗星通,SZ,军工电子Ⅱ,6.15,1355.54,854.48,37.90%,22.13,-2.57,-2.82,35.35%,14.98,-3.5,-3.91,34.20%
603102,百合股份,SH,食品加工,2.52,2890.03,3199.01,37.75%,9.11,1.28,1.34,35.35%,8.01,1.39,1.39,36.50%
605255,天普股份,SH,汽车零部件,7199.97,-237.99,-237.99,36.92%,3.18,2614.66,2614.66,35.34%,3.42,3306.6,3306.6,38.51%
301186,超达装备,SZ,汽车零部件,1.98,1595.52,1674.9,31.73%,7.92,1.32,1.34,35.33%,7.21,9659.97,9869.85,33.46%
600794,保税科技,SH,物流,1.48,2316.08,2598.28,36.43%,6.05,-9180.55,-7816.57,35.33%,9,2.1,2.32,45.80%
2344,海宁皮城,SZ,一般零售,2.33,3725.08,4453.93,34.59%,10.21,7060.87,9852.65,35.32%,10.37,8884,1.32,33.38%
300578,会畅科技,SZ,通信服务,8783.63,-1196.41,-1196.41,30.43%,4.6,-1387.48,-1387.48,35.31%,4.53,2948.15,2912.07,35.19%
300902,国安达,SZ,专用设备,3264.68,-681.57,-692.83,34.89%,3.15,-67.79,-222.81,35.30%,3.07,-2219.14,-2354.17,37.84%
600283,钱江水利,SH,环境治理,5.19,3781.55,5599.34,40.89%,25.54,2.16,2.9,35.28%,23.22,2.15,2.86,37.27%
2729,好利科技,SZ,其他电子Ⅱ,9718.34,959.5,959.5,33.27%,4.25,4824.54,4824.54,35.26%,3.76,3670.28,3670.28,33.26%
300476,胜宏科技,SZ,元件,55.19,12.88,12.88,34.46%,192.92,43.12,43.12,35.22%,107.31,11.54,11.54,22.72%
2438,江苏神通,SZ,通用设备,5.21,8548.97,8484.13,36.58%,21.29,2.85,2.84,35.21%,21.43,2.95,2.94,33.53%
301365,矩阵股份,SZ,工程咨询服务Ⅱ,9303.42,-1555.02,-1555.63,12.08%,7.37,6291.9,6248.79,35.20%,5.3,3369.83,3366.83,35.22%
688595,芯海科技,SH,半导体,1.77,-3898.62,-3758.51,29.59%,8.49,-1.05,-1.03,35.20%,7.02,-1.73,-1.72,34.16%
300664,鹏鹞环保,SZ,环境治理,3.37,7274.2,7418.52,39.95%,16.59,1.7,1.72,35.19%,19.1,1.59,1.41,31.96%
301052,果麦文化,SZ,出版,8348.09,-822.76,-813.68,51.85%,6.41,-208.11,-240.92,35.18%,5.82,4083.33,4083.64,46.98%
603101,汇嘉时代,SH,一般零售,7.6,6443.11,6445.12,33.47%,24.5,7689.58,7692.92,35.18%,24.09,5836.22,5828.71,34.00%
2721,金一文化,SZ,饰品,2.23,3383.38,2856.01,36.93%,8.77,2878.23,6877.51,35.17%,3.73,1453.97,1453.97,22.49%
300127,银河磁体,SZ,金属新材料,2.4,5378.63,5378.63,37.60%,8.58,1.78,1.78,35.16%,7.99,1.47,1.47,32.23%
300634,彩讯股份,SZ,IT服务Ⅱ,3.32,2531.37,2562.95,37.25%,18.3,2.91,2.85,35.16%,16.52,2.3,2.14,39.15%
862,银星能源,SZ,电力,3.1,5547.81,5802.71,35.92%,13.1,4446.49,5125.84,35.14%,12.66,8691.35,9477.24,33.47%
301200,大族数控,SZ,专用设备,19.55,3.23,3.25,33.12%,57.73,8.24,8.18,35.12%,33.43,3.01,3,28.11%
2022,科华生物,SZ,医疗器械,3.95,-4845.13,-4340.15,36.81%,16.42,-7.32,-8.85,35.08%,17.59,-6.41,-7.31,36.79%
300897,山科智能,SZ,通用设备,8925.64,675.57,668.52,42.70%,5.82,1771.67,1688.14,35.08%,6.64,8145.29,8076.96,41.53%
601088,中国神华,SH,煤炭开采,703.97,106.67,133.12,32.89%,2949.16,528.49,627.83,35.08%,3397.88,558.05,659.99,34.10%
601101,昊华能源,SH,煤炭开采,26.05,3.2,4.08,32.56%,80.27,5.12,6.4,35.05%,91.38,10.37,15.77,44.85%
600756,浪潮软件,SH,IT服务Ⅱ,1.33,-8631.59,-8667.92,44.72%,11.55,-2.67,-2.68,35.04%,18.7,1362.73,1394,39.15%
